,RegionName,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
101,Tulsa ,130675.0,131166.0,131822.0,132840.0,133309.0,133128.0,132068.0,131189.0,130196.0,129329.0,128597.0,128437.0,128339.0,127708.0,126629.0,125234.0,123997.0,123410.0,123571.0,123795.0,124141.0,124105.0,124048.0,123676.0,123165.0,122999.0,122857.0,123057.0,123667.0,123941.0,123966.0,123933.0,123817.0,124054.0,124160.0,124581.0,124838.0,125011.0,125310.0,125944.0,126149.0,126335.0,126431.0,126808.0,127280.0,127566.0,127849.0,127976.0,128227.0,128634.0,128753.0,128490.0,128383.0,128524.0,128902.0,128874.0,128979.0,129422.0,130052.0,130303.0,130439.0,130288.0,130666.0,130824.0,130964.0,131096.0,131324.0,131765.0,131893.0,131639.0,131194.0,130980.0,131183.0,131838.0,132362.0,133095.0,133914.0,134775.0,135384.0,135810.0,136198.0,136737.0,137383.0,138145.0,138584.0,138953.0,139384.0,139914.0,140299.0,140342.0,140347.0,140467.0,141100.0,141472.0,141927.0,142532.0,143415.0,143837.0,143842.0,143916.0,144113.0,144353.0,144583.0,144945.0,144903.0,145076.0,145455.0,146042.0,146421.0,146432.0,146701.0,146771.0,147173.0,147677.0,148242.0,148647.0,148957.0,149490.0,149881.0,150079.0,150438.0,151398.0,152452.0,153697.0,154749.0,155866.0,157069.0,158446.0
647,Rogers ,159023.0,159075.0,159195.0,159062.0,158834.0,158584.0,158336.0,158192.0,157901.0,157696.0,157218.0,156689.0,156615.0,156512.0,156626.0,156124.0,155612.0,155072.0,154751.0,154677.0,154715.0,155234.0,155616.0,155820.0,153763.0,151152.0,148253.0,147183.0,147056.0,147205.0,146768.0,145515.0,144216.0,141999.0,140501.0,139350.0,140100.0,141698.0,143215.0,144174.0,144099.0,143798.0,143818.0,143925.0,144477.0,144275.0,144231.0,143445.0,143142.0,141920.0,141344.0,140431.0,139868.0,139036.0,138835.0,139838.0,139909.0,141261.0,141700.0,143323.0,144207.0,145658.0,145972.0,145518.0,145166.0,145972.0,146383.0,145822.0,145770.0,145811.0,145892.0,145571.0,145351.0,145964.0,146819.0,148526.0,149590.0,150227.0,150509.0,150818.0,151029.0,150959.0,151384.0,151542.0,150942.0,149743.0,149186.0,149262.0,149769.0,149758.0,149829.0,150259.0,150902.0,151705.0,152067.0,152631.0,153543.0,153913.0,153996.0,153719.0,154000.0,154550.0,155563.0,156567.0,157756.0,158636.0,159471.0,159798.0,159915.0,160324.0,160830.0,161512.0,161966.0,162522.0,163234.0,163674.0,163914.0,163912.0,164394.0,165275.0,166318.0,167541.0,168725.0,169845.0,170855.0,171858.0,172586.0,173557.0
738,Wagoner ,138153.0,138132.0,138108.0,137988.0,137830.0,137616.0,137412.0,137285.0,137151.0,136928.0,136531.0,136099.0,135730.0,135324.0,134936.0,134641.0,134511.0,134502.0,134535.0,134542.0,134602.0,134776.0,135005.0,135206.0,135291.0,135366.0,135442.0,135538.0,135571.0,135608.0,135670.0,135805.0,135948.0,136090.0,136242.0,136422.0,136506.0,136566.0,136596.0,136716.0,136835.0,137026.0,137354.0,137742.0,138078.0,138154.0,138234.0,138324.0,138305.0,138247.0,138219.0,138508.0,138901.0,139499.0,140460.0,141463.0,142303.0,142895.0,143379.0,143862.0,144522.0,145226.0,146005.0,146429.0,146850.0,146634.0,145546.0,144287.0,143602.0,143826.0,144460.0,145018.0,146153.0,147600.0,149017.0,149787.0,150026.0,150549.0,151254.0,151788.0,152024.0,152317.0,152491.0,152851.0,152841.0,152790.0,152604.0,152951.0,153418.0,154017.0,154726.0,155813.0,156633.0,157075.0,157348.0,157693.0,157526.0,156536.0,155626.0,155121.0,155688.0,156340.0,157208.0,157827.0,158486.0,159001.0,159178.0,159331.0,159729.0,161009.0,162182.0,162872.0,162722.0,162678.0,162668.0,163077.0,163548.0,164321.0,165393.0,166491.0,167778.0,168852.0,170084.0,171509.0,173180.0,174829.0,176469.0,177988.0
750,Muskogee ,79291.0,79436.0,79585.0,79651.0,79698.0,79593.0,79490.0,79358.0,79266.0,79263.0,79285.0,79325.0,79092.0,78843.0,78597.0,78459.0,78342.0,78353.0,78366.0,78381.0,78363.0,78080.0,77872.0,77651.0,77776.0,77858.0,77987.0,78050.0,78159.0,78212.0,78251.0,78365.0,78504.0,78916.0,79217.0,79535.0,79576.0,79631.0,79632.0,79695.0,79762.0,79860.0,80027.0,80124.0,80250.0,80310.0,80457.0,80579.0,80780.0,81013.0,81217.0,81389.0,81494.0,81625.0,81737.0,81905.0,82080.0,82284.0,82493.0,82716.0,82889.0,83049.0,83264.0,83484.0,83760.0,83992.0,84251.0,84428.0,84604.0,84788.0,85127.0,85461.0,85797.0,86022.0,86250.0,86461.0,86575.0,86681.0,86798.0,86984.0,87178.0,87365.0,87227.0,87091.0,86951.0,87281.0,87550.0,87830.0,88009.0,88273.0,88495.0,88672.0,88809.0,88978.0,89081.0,89214.0,89337.0,89145.0,89083.0,89069.0,89455.0,89700.0,89904.0,90125.0,90424.0,90728.0,90808.0,90833.0,90860.0,91364.0,91849.0,92324.0,92628.0,92909.0,93261.0,93554.0,93887.0,94220.0,94815.0,95444.0,96086.0,96425.0,96738.0,97047.0,97334.0,97714.0,98086.0,98514.0
758,Creek ,103891.0,104193.0,104401.0,104500.0,104537.0,104593.0,104536.0,104640.0,104745.0,105066.0,105117.0,105196.0,105040.0,104895.0,104716.0,104509.0,104512.0,104558.0,104638.0,104506.0,104437.0,104090.0,103907.0,103648.0,103705.0,103798.0,103977.0,104137.0,104092.0,103958.0,103982.0,104167.0,104325.0,104236.0,104131.0,104148.0,104245.0,104282.0,104273.0,104328.0,104476.0,104731.0,104943.0,105131.0,105271.0,105365.0,105414.0,105456.0,105652.0,106008.0,106441.0,106895.0,107261.0,107573.0,107795.0,108093.0,108465.0,109586.0,110750.0,111812.0,112240.0,112558.0,112865.0,113095.0,113519.0,114007.0,114642.0,115154.0,115602.0,114821.0,114040.0,113338.0,113707.0,114005.0,114199.0,114521.0,114792.0,115087.0,115272.0,115526.0,115767.0,116486.0,117202.0,117950.0,118105.0,118096.0,118154.0,118304.0,118629.0,118940.0,119225.0,119403.0,119549.0,119965.0,120354.0,120706.0,120984.0,121478.0,122067.0,122604.0,123082.0,123591.0,124121.0,124693.0,125123.0,125494.0,125739.0,126033.0,126425.0,127570.0,128577.0,128832.0,128360.0,127874.0,128062.0,128742.0,129752.0,130636.0,131360.0,132134.0,133022.0,133291.0,133648.0,134646.0,136270.0,137959.0,139180.0,140054.0
963,Washington ,96698.0,96251.0,96387.0,96372.0,96335.0,96306.0,96153.0,95999.0,95839.0,95750.0,95798.0,95685.0,95777.0,95567.0,95385.0,94972.0,94673.0,94520.0,94396.0,94345.0,94355.0,94594.0,94209.0,94039.0,93601.0,93884.0,93967.0,94120.0,94267.0,94365.0,94492.0,94533.0,94530.0,94278.0,94293.0,94409.0,94801.0,94865.0,94949.0,94940.0,94983.0,94963.0,94971.0,95023.0,95129.0,95068.0,95119.0,95167.0,95483.0,95739.0,96039.0,96349.0,96699.0,97004.0,97322.0,97540.0,97794.0,98641.0,99592.0,100526.0,100760.0,101047.0,101250.0,101555.0,102057.0,102530.0,102877.0,102636.0,102404.0,101149.0,100224.0,99338.0,99584.0,99717.0,99985.0,100217.0,99765.0,99450.0,99207.0,100107.0,100768.0,101852.0,101963.0,102132.0,101656.0,101593.0,101246.0,100972.0,100971.0,101127.0,101341.0,101404.0,101502.0,101657.0,102196.0,102693.0,103335.0,103350.0,103652.0,103579.0,103883.0,103872.0,103941.0,103945.0,104210.0,104608.0,105104.0,105507.0,105706.0,106056.0,106260.0,106849.0,107393.0,108178.0,108850.0,108969.0,108897.0,108666.0,108618.0,108690.0,109003.0,109500.0,110088.0,110611.0,111005.0,111402.0,111914.0,112981.0
1013,Osage ,95430.0,94853.0,94685.0,94540.0,94479.0,94249.0,94073.0,93787.0,93710.0,93681.0,93557.0,93319.0,92981.0,92664.0,92370.0,92237.0,92064.0,92104.0,92147.0,92303.0,92348.0,92322.0,92332.0,92459.0,92714.0,92993.0,93116.0,93162.0,93204.0,93150.0,93096.0,93053.0,93185.0,93339.0,93502.0,93696.0,93885.0,94021.0,94159.0,94265.0,94450.0,94587.0,94743.0,94845.0,94956.0,95106.0,95305.0,95520.0,95934.0,96344.0,96819.0,97088.0,97362.0,97633.0,97976.0,98350.0,98672.0,98973.0,99265.0,99562.0,99631.0,99712.0,99789.0,100093.0,100349.0,100576.0,100753.0,100923.0,101054.0,101198.0,101491.0,101833.0,102244.0,102477.0,102640.0,102769.0,102939.0,103246.0,103498.0,103818.0,104126.0,104449.0,104431.0,104477.0,104749.0,105412.0,106032.0,106373.0,106658.0,106982.0,107399.0,107725.0,108095.0,108498.0,108874.0,109097.0,108887.0,108826.0,109260.0,109796.0,110321.0,110368.0,110784.0,111194.0,111691.0,112164.0,112444.0,112740.0,113101.0,113766.0,115093.0,117383.0,119631.0,121115.0,121390.0,121464.0,121557.0,121806.0,122418.0,123001.0,123666.0,123908.0,123337.0,121982.0,120642.0,120106.0,120234.0,120444.0
1146,Mayes ,108086.0,107372.0,106471.0,105359.0,105187.0,104669.0,104219.0,103672.0,104093.0,104461.0,104159.0,103244.0,101916.0,101566.0,101736.0,102209.0,102440.0,102510.0,102676.0,102930.0,102796.0,102644.0,102603.0,102842.0,103301.0,103553.0,103520.0,103552.0,103529.0,103726.0,103832.0,104045.0,104151.0,103741.0,103437.0,103220.0,103511.0,103798.0,104149.0,104486.0,104821.0,105167.0,105456.0,105629.0,105841.0,106483.0,107197.0,107901.0,108209.0,108565.0,108846.0,109186.0,109428.0,109681.0,110022.0,110397.0,110881.0,111546.0,112306.0,112981.0,113610.0,114184.0,114777.0,115108.0,115472.0,115890.0,116268.0,116632.0,116863.0,116595.0,116350.0,116179.0,116459.0,116574.0,116763.0,117037.0,117362.0,117617.0,117879.0,118143.0,118434.0,118927.0,119154.0,119406.0,119421.0,119791.0,120066.0,120431.0,120776.0,121187.0,121646.0,122121.0,122560.0,123084.0,123579.0,124150.0,124629.0,125238.0,125829.0,126452.0,127058.0,127636.0,128110.0,128534.0,129018.0,129575.0,129725.0,129731.0,129711.0,130241.0,130908.0,131493.0,132107.0,132709.0,133305.0,133691.0,134081.0,134457.0,135212.0,136024.0,136934.0,137275.0,137533.0,137816.0,138091.0,138381.0,138716.0,139225.0
1170,Okmulgee ,66535.0,65948.0,65299.0,64519.0,64586.0,64604.0,64583.0,64374.0,64125.0,64211.0,63667.0,63108.0,62115.0,62020.0,61971.0,62063.0,61878.0,61750.0,61731.0,61822.0,61859.0,61307.0,60872.0,60491.0,60654.0,60749.0,60853.0,60861.0,60768.0,60686.0,60685.0,60645.0,60633.0,60700.0,60998.0,61292.0,61486.0,61599.0,61667.0,61794.0,61925.0,62077.0,62163.0,62245.0,62397.0,62585.0,62744.0,62819.0,62854.0,62894.0,63084.0,63399.0,63765.0,64043.0,64328.0,64580.0,64740.0,64999.0,65230.0,65612.0,66156.0,66759.0,67229.0,67416.0,67524.0,67743.0,67938.0,68254.0,68573.0,68839.0,68962.0,69025.0,69031.0,69126.0,69228.0,69417.0,69620.0,69835.0,70121.0,70315.0,70525.0,70735.0,71173.0,71660.0,72135.0,72446.0,72772.0,73137.0,73487.0,73783.0,73924.0,74132.0,74337.0,74661.0,74767.0,74958.0,74926.0,75103.0,75228.0,75543.0,75979.0,76376.0,76811.0,77092.0,77463.0,77790.0,77988.0,77872.0,77772.0,77946.0,78251.0,78483.0,78845.0,79328.0,79812.0,79958.0,80035.0,80180.0,80556.0,81108.0,81752.0,82101.0,82368.0,82583.0,82639.0,82636.0,82646.0,82990.0
